Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP090607.1.fasta	NZ_CP090607.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP090607.1_1764	NZ_CP090607.1_1765	NZ_CP090607.1_1764,NZ_CP090607.1_1765	2	Gabija__GajA,Gabija__GajB_2
NZ_CP090607.1.fasta	NZ_CP090607.1_CapRel_3	CapRel	CapRel	Defense	NZ_CP090607.1_2920	NZ_CP090607.1_2920	NZ_CP090607.1_2920	1	CapRel__CapRel
NZ_CP090607.1.fasta	NZ_CP090607.1_CAS_Class1-Subtype-I-F_9	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP090607.1_3102	NZ_CP090607.1_3107	NZ_CP090607.1_3102,NZ_CP090607.1_3103,NZ_CP090607.1_3104,NZ_CP090607.1_3105,NZ_CP090607.1_3106,NZ_CP090607.1_3107	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP090607.1.fasta	NZ_CP090607.1_RM_Type_II_8	RM	RM_Type_II	Defense	NZ_CP090607.1_4035	NZ_CP090607.1_4036	NZ_CP090607.1_4035,NZ_CP090607.1_4036	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP091364.1.fasta	NZ_CP091364.1_SspBCDE_2	SspBCDE	SspBCDE	Defense	NZ_CP091364.1_1566	NZ_CP091364.1_1568	NZ_CP091364.1_1566,NZ_CP091364.1_1567,NZ_CP091364.1_1568	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP091364.1.fasta	NZ_CP091364.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP091364.1_1859	NZ_CP091364.1_1862	NZ_CP091364.1_1859,NZ_CP091364.1_1860,NZ_CP091364.1_1861,NZ_CP091364.1_1862	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP018260.1.fasta	NZ_CP018260.1_AbiL_1	AbiL	AbiL	Defense	NZ_CP018260.1_193	NZ_CP018260.1_194	NZ_CP018260.1_193,NZ_CP018260.1_194	2	AbiL__AbiLi2,AbiL__AbiLii2
NZ_CP018260.1.fasta	NZ_CP018260.1_Gao_Tmn_2	Gao_Tmn	Gao_Tmn	Defense	NZ_CP018260.1_728	NZ_CP018260.1_728	NZ_CP018260.1_728	1	Gao_Tmn__TmnA
NZ_CP018260.1.fasta	NZ_CP018260.1_RM_Type_I_10	RM	RM_Type_I	Defense	NZ_CP018260.1_1182	NZ_CP018260.1_1185	NZ_CP018260.1_1182,NZ_CP018260.1_1183,NZ_CP018260.1_1185	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP018260.1.fasta	NZ_CP018260.1_Septu_3	Septu	Septu	Defense	NZ_CP018260.1_1947	NZ_CP018260.1_1948	NZ_CP018260.1_1947,NZ_CP018260.1_1948	2	Septu__PtuA,Septu__PtuB
NZ_CP018260.1.fasta	NZ_CP018260.1_PD-T7-2_4	PD-T7-2	PD-T7-2	Defense	NZ_CP018260.1_2450	NZ_CP018260.1_2451	NZ_CP018260.1_2450,NZ_CP018260.1_2451	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
NZ_CP018260.1.fasta	NZ_CP018260.1_RM_Type_IIG_11	RM	RM_Type_IIG	Defense	NZ_CP018260.1_2457	NZ_CP018260.1_2457	NZ_CP018260.1_2457	1	RM_Type_IIG__Type_IIG
NZ_CP018260.1.fasta	NZ_CP018260.1_CBASS_II_9	CBASS	CBASS_II	Defense	NZ_CP018260.1_2861	NZ_CP018260.1_2864	NZ_CP018260.1_2861,NZ_CP018260.1_2862,NZ_CP018260.1_2863,NZ_CP018260.1_2864	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP018260.1.fasta	NZ_CP018260.1_CBASS_I_8	CBASS	CBASS_I	Defense	NZ_CP018260.1_2897	NZ_CP018260.1_2898	NZ_CP018260.1_2897,NZ_CP018260.1_2898	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP019143.2.fasta	NZ_CP019143.2_CBASS_I_5	CBASS	CBASS_I	Defense	NZ_CP019143.2_719	NZ_CP019143.2_720	NZ_CP019143.2_719,NZ_CP019143.2_720	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP019143.2.fasta	NZ_CP019143.2_AbiJ_2	AbiJ	AbiJ	Defense	NZ_CP019143.2_985	NZ_CP019143.2_985	NZ_CP019143.2_985	1	AbiJ__AbiJ
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_II_9	RM	RM_Type_II	Defense	NZ_CP019143.2_1062	NZ_CP019143.2_1064	NZ_CP019143.2_1062,NZ_CP019143.2_1064	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP019143.2_1215	NZ_CP019143.2_1218	NZ_CP019143.2_1215,NZ_CP019143.2_1216,NZ_CP019143.2_1218	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019143.2.fasta	NZ_CP019143.2_AbiD_1	AbiD	AbiD	Defense	NZ_CP019143.2_1217	NZ_CP019143.2_1217	NZ_CP019143.2_1217	1	AbiD__AbiD
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_IV_10	RM	RM_Type_IV	Defense	NZ_CP019143.2_1219	NZ_CP019143.2_1219	NZ_CP019143.2_1219	1	RM_Type_IV__Type_IV_REases
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_IV_11	RM	RM_Type_IV	Defense	NZ_CP019143.2_1240	NZ_CP019143.2_1241	NZ_CP019143.2_1240,NZ_CP019143.2_1241	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_IV_12	RM	RM_Type_IV	Defense	NZ_CP019143.2_1989	NZ_CP019143.2_1990	NZ_CP019143.2_1989,NZ_CP019143.2_1990	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP019143.2_1999	NZ_CP019143.2_2001	NZ_CP019143.2_1999,NZ_CP019143.2_2000,NZ_CP019143.2_2001	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019143.2.fasta	NZ_CP019143.2_RM_Type_I_8	RM	RM_Type_I	Defense	NZ_CP019143.2_2417	NZ_CP019143.2_2419	NZ_CP019143.2_2417,NZ_CP019143.2_2418,NZ_CP019143.2_2419	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019143.2.fasta	NZ_CP019143.2_RosmerTA_3	RosmerTA	RosmerTA	Defense	NZ_CP019143.2_2919	NZ_CP019143.2_2920	NZ_CP019143.2_2919,NZ_CP019143.2_2920	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP014477.1.fasta	NZ_CP014477.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP014477.1_69	NZ_CP014477.1_73	NZ_CP014477.1_69,NZ_CP014477.1_73	2	Gabija__GajA,Gabija__GajB_1
NZ_CP014477.1.fasta	NZ_CP014477.1_CBASS_I_5	CBASS	CBASS_I	Defense	NZ_CP014477.1_1196	NZ_CP014477.1_1197	NZ_CP014477.1_1196,NZ_CP014477.1_1197	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP014477.1.fasta	NZ_CP014477.1_CBASS_II_7	CBASS	CBASS_II	Defense	NZ_CP014477.1_1213	NZ_CP014477.1_1216	NZ_CP014477.1_1213,NZ_CP014477.1_1214,NZ_CP014477.1_1215,NZ_CP014477.1_1216	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP014477.1.fasta	NZ_CP014477.1_Lamassu-Cap4_nuclease_2	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP014477.1_1570	NZ_CP014477.1_1575	NZ_CP014477.1_1570,NZ_CP014477.1_1575	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II
NZ_CP014477.1.fasta	NZ_CP014477.1_RM_Type_III_8	RM	RM_Type_III	Defense	NZ_CP014477.1_1576	NZ_CP014477.1_1577	NZ_CP014477.1_1576,NZ_CP014477.1_1577	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP014477.1.fasta	NZ_CP014477.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP014477.1_1923	NZ_CP014477.1_1923	NZ_CP014477.1_1923	1	RM_Type_IV__Type_IV_REases
NZ_CP060029.1.fasta	NZ_CP060029.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP060029.1_189	NZ_CP060029.1_193	NZ_CP060029.1_189,NZ_CP060029.1_190,NZ_CP060029.1_192,NZ_CP060029.1_193	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP060029.1.fasta	NZ_CP060029.1_Retron_I_A_3	Retron	Retron_I_A	Defense	NZ_CP060029.1_1264	NZ_CP060029.1_1267	NZ_CP060029.1_1264,NZ_CP060029.1_1265,NZ_CP060029.1_1267	3	Retron_I_A__ATPase_TypeIA,Retron__RT_Tot,Septu__PtuB
NZ_CP060029.1.fasta	NZ_CP060029.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP060029.1_1452	NZ_CP060029.1_1452	NZ_CP060029.1_1452	1	AbiH__AbiH
NZ_CP060029.1.fasta	NZ_CP060029.1_RM_Type_II_5	RM	RM_Type_II	Defense	NZ_CP060029.1_3008	NZ_CP060029.1_3011	NZ_CP060029.1_3008,NZ_CP060029.1_3011	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP060029.1.fasta	NZ_CP060029.1_dGTPase_2	dGTPase	dGTPase	Defense	NZ_CP060029.1_3060	NZ_CP060029.1_3060	NZ_CP060029.1_3060	1	dGTPase__Sp_dGTPase
NZ_CP072270.1.fasta	NZ_CP072270.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP072270.1_1499	NZ_CP072270.1_1500	NZ_CP072270.1_1499,NZ_CP072270.1_1500	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP072270.1.fasta	NZ_CP072270.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP072270.1_1852	NZ_CP072270.1_1853	NZ_CP072270.1_1852,NZ_CP072270.1_1853	2	Gabija__GajA,Gabija__GajB_2
NZ_CP072270.1.fasta	NZ_CP072270.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP072270.1_2562	NZ_CP072270.1_2562	NZ_CP072270.1_2562	1	PD-T7-5__PD-T7-5
NZ_CP072270.1.fasta	NZ_CP072270.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP072270.1_2602	NZ_CP072270.1_2602	NZ_CP072270.1_2602	1	PD-T4-5__PD-T4-5
NZ_CP072270.1.fasta	NZ_CP072270.1_RM_Type_II_6	RM	RM_Type_II	Defense	NZ_CP072270.1_2950	NZ_CP072270.1_2951	NZ_CP072270.1_2950,NZ_CP072270.1_2951	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP072270.1.fasta	NZ_CP072270.1_RosmerTA_5	RosmerTA	RosmerTA	Defense	NZ_CP072270.1_3246	NZ_CP072270.1_3247	NZ_CP072270.1_3246,NZ_CP072270.1_3247	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP080576.1.fasta	NZ_CP080576.1_AbiJ_1	AbiJ	AbiJ	Defense	NZ_CP080576.1_429	NZ_CP080576.1_429	NZ_CP080576.1_429	1	AbiJ__AbiJ
NZ_CP080576.1.fasta	NZ_CP080576.1_Mokosh_Type_I_C_5	Mokosh	Mokosh_Type_I_C	Defense	NZ_CP080576.1_702	NZ_CP080576.1_703	NZ_CP080576.1_702,NZ_CP080576.1_703	2	Mokosh_type_I__MkoA_C,Mokosh_type_I__MkoB_C
NZ_CP080576.1.fasta	NZ_CP080576.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP080576.1_1849	NZ_CP080576.1_1851	NZ_CP080576.1_1849,NZ_CP080576.1_1850,NZ_CP080576.1_1851	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP080576.1.fasta	NZ_CP080576.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP080576.1_1860	NZ_CP080576.1_1860	NZ_CP080576.1_1860	1	RM_Type_IV__Type_IV_REases
NZ_CP080576.1.fasta	NZ_CP080576.1_RM_Type_II_8	RM	RM_Type_II	Defense	NZ_CP080576.1_2597	NZ_CP080576.1_2598	NZ_CP080576.1_2597,NZ_CP080576.1_2598	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP080576.1.fasta	NZ_CP080576.1_Shedu_2	Shedu	Shedu	Defense	NZ_CP080576.1_2598	NZ_CP080576.1_2598	NZ_CP080576.1_2598	1	Shedu__SduA
NZ_CP080576.1.fasta	NZ_CP080576.1_Shedu_2	Shedu	Shedu	Defense	NZ_CP080576.1_2598	NZ_CP080576.1_2598	NZ_CP080576.1_2598	1	Shedu__SduA
NZ_CP080576.1.fasta	NZ_CP080576.1_RosmerTA_6	RosmerTA	RosmerTA	Defense	NZ_CP080576.1_2645	NZ_CP080576.1_2646	NZ_CP080576.1_2645,NZ_CP080576.1_2646	2	RosmerTA__RmrA_2662548665,RosmerTA__RmrT_2662548665
NZ_CP080576.1.fasta	NZ_CP080576.1_Thoeris_I_3	Thoeris	Thoeris_I	Defense	NZ_CP080576.1_3026	NZ_CP080576.1_3028	NZ_CP080576.1_3026,NZ_CP080576.1_3027,NZ_CP080576.1_3028	3	Thoeris_I__ThsA_new_grand,Thoeris__ThsB_Global,Thoeris__ThsB_Global
NZ_CP036171.1.fasta	NZ_CP036171.1_RM_Type_IIG_5	RM	RM_Type_IIG	Defense	NZ_CP036171.1_570	NZ_CP036171.1_570	NZ_CP036171.1_570	1	RM_Type_IIG__Type_IIG
NZ_CP036171.1.fasta	NZ_CP036171.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP036171.1_1811	NZ_CP036171.1_1811	NZ_CP036171.1_1811	1	RM_Type_IV__Type_IV_REases
NZ_CP036171.1.fasta	NZ_CP036171.1_RM_Type_IV_7	RM	RM_Type_IV	Defense	NZ_CP036171.1_2717	NZ_CP036171.1_2718	NZ_CP036171.1_2717,NZ_CP036171.1_2718	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP036171.1.fasta	NZ_CP036171.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP036171.1_2719	NZ_CP036171.1_2721	NZ_CP036171.1_2719,NZ_CP036171.1_2720,NZ_CP036171.1_2721	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP036171.1.fasta	NZ_CP036171.1_PD-Lambda-2_1	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP036171.1_3070	NZ_CP036171.1_3072	NZ_CP036171.1_3070,NZ_CP036171.1_3071,NZ_CP036171.1_3072	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP036171.1.fasta	NZ_CP036171.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP036171.1_3123	NZ_CP036171.1_3125	NZ_CP036171.1_3123,NZ_CP036171.1_3124,NZ_CP036171.1_3125	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP036171.1.fasta	NZ_CP036171.1_Dazbog_2	Dazbog	Dazbog	Defense	NZ_CP036171.1_3371	NZ_CP036171.1_3372	NZ_CP036171.1_3371,NZ_CP036171.1_3372	2	Dazbog__DzbA,Dazbog__DzbB
NZ_CP130328.1.fasta	NZ_CP130328.1_RM_Type_IV_6	RM	RM_Type_IV	Defense	NZ_CP130328.1_1096	NZ_CP130328.1_1097	NZ_CP130328.1_1096,NZ_CP130328.1_1097	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP130328.1.fasta	NZ_CP130328.1_RM_Type_II_5	RM	RM_Type_II	Defense	NZ_CP130328.1_1104	NZ_CP130328.1_1106	NZ_CP130328.1_1104,NZ_CP130328.1_1105,NZ_CP130328.1_1106	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP130328.1.fasta	NZ_CP130328.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP130328.1_1787	NZ_CP130328.1_1789	NZ_CP130328.1_1787,NZ_CP130328.1_1788,NZ_CP130328.1_1789	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP130328.1.fasta	NZ_CP130328.1_Retron_VI_2	Retron	Retron_VI	Defense	NZ_CP130328.1_2089	NZ_CP130328.1_2090	NZ_CP130328.1_2089,NZ_CP130328.1_2090	2	Retron_VI__HTH,Retron__RT_Tot
NZ_CP130328.1.fasta	NZ_CP130328.1_Septu_1	Septu	Septu	Defense	NZ_CP130328.1_2151	NZ_CP130328.1_2152	NZ_CP130328.1_2151,NZ_CP130328.1_2152	2	Septu__PtuA,Septu__PtuB
NZ_CP130328.1.fasta	NZ_CP130328.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP130328.1_2547	NZ_CP130328.1_2549	NZ_CP130328.1_2547,NZ_CP130328.1_2548,NZ_CP130328.1_2549	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP123912.1.fasta	NZ_CP123912.1_RM_Type_II_5	RM	RM_Type_II	Defense	NZ_CP123912.1_1094	NZ_CP123912.1_1096	NZ_CP123912.1_1094,NZ_CP123912.1_1096	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP123912.1.fasta	NZ_CP123912.1_PD-T4-8_2	PD-T4-8	PD-T4-8	Defense	NZ_CP123912.1_1295	NZ_CP123912.1_1295	NZ_CP123912.1_1295	1	PD-T4-8__PD-T4-8
NZ_CP123912.1.fasta	NZ_CP123912.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP123912.1_2803	NZ_CP123912.1_2805	NZ_CP123912.1_2803,NZ_CP123912.1_2804,NZ_CP123912.1_2805	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP123912.1.fasta	NZ_CP123912.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP123912.1_3220	NZ_CP123912.1_3224	NZ_CP123912.1_3220,NZ_CP123912.1_3222,NZ_CP123912.1_3223,NZ_CP123912.1_3224	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP123912.1.fasta	NZ_CP123912.1_Hna_3	Hna	Hna	Defense	NZ_CP123912.1_3408	NZ_CP123912.1_3408	NZ_CP123912.1_3408	1	Hna__Hna
NZ_CP090382.1.fasta	NZ_CP090382.1_SoFic_4	SoFIC	SoFic	Defense	NZ_CP090382.1_164	NZ_CP090382.1_164	NZ_CP090382.1_164	1	SoFic__SoFic
NZ_CP090382.1.fasta	NZ_CP090382.1_RM_Type_IIG_7	RM	RM_Type_IIG	Defense	NZ_CP090382.1_180	NZ_CP090382.1_180	NZ_CP090382.1_180	1	RM_Type_IIG__Type_IIG
NZ_CP090382.1.fasta	NZ_CP090382.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP090382.1_913	NZ_CP090382.1_916	NZ_CP090382.1_913,NZ_CP090382.1_914,NZ_CP090382.1_916	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP090382.1.fasta	NZ_CP090382.1_Shango_3	Shango	Shango	Defense	NZ_CP090382.1_1277	NZ_CP090382.1_1279	NZ_CP090382.1_1277,NZ_CP090382.1_1278,NZ_CP090382.1_1279	3	Shango__SngA,Shango__SngB,Shango__SngC
NZ_CP090382.1.fasta	NZ_CP090382.1_RM_Type_IV_8	RM	RM_Type_IV	Defense	NZ_CP090382.1_1633	NZ_CP090382.1_1634	NZ_CP090382.1_1633,NZ_CP090382.1_1634	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP090382.1.fasta	NZ_CP090382.1_Druantia_III_1	Druantia	Druantia_III	Defense	NZ_CP090382.1_1660	NZ_CP090382.1_1661	NZ_CP090382.1_1660,NZ_CP090382.1_1661	2	Druantia_III__DruH,Druantia__DruE_3
NZ_CP090382.1.fasta	NZ_CP090382.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP090382.1_1662	NZ_CP090382.1_1669	NZ_CP090382.1_1662,NZ_CP090382.1_1666,NZ_CP090382.1_1667,NZ_CP090382.1_1669	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP090382.1.fasta	NZ_CP090382.1_PD-T7-3_2	PD-T7-3	PD-T7-3	Defense	NZ_CP090382.1_1975	NZ_CP090382.1_1975	NZ_CP090382.1_1975	1	PD-T7-3__PD-T7-3
NZ_CP096681.1.fasta	NZ_CP096681.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP096681.1_711	NZ_CP096681.1_711	NZ_CP096681.1_711	1	PD-T4-5__PD-T4-5
NZ_CP096681.1.fasta	NZ_CP096681.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP096681.1_751	NZ_CP096681.1_751	NZ_CP096681.1_751	1	PD-T7-5__PD-T7-5
NZ_CP096681.1.fasta	NZ_CP096681.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP096681.1_807	NZ_CP096681.1_810	NZ_CP096681.1_807,NZ_CP096681.1_808,NZ_CP096681.1_809,NZ_CP096681.1_810	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP029351.1.fasta	NZ_CP029351.1_PARIS_I_4	Paris	PARIS_I	Defense	NZ_CP029351.1_1791	NZ_CP029351.1_1792	NZ_CP029351.1_1791,NZ_CP029351.1_1792	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NZ_CP029351.1.fasta	NZ_CP029351.1_pAgo_LongB_5	pAgo	pAgo_LongB	Defense	NZ_CP029351.1_2735	NZ_CP029351.1_2736	NZ_CP029351.1_2735,NZ_CP029351.1_2736	2	pAgo__GbbAgaS,pAgo__pAgo_LongB
NZ_CP029351.1.fasta	NZ_CP029351.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP029351.1_2799	NZ_CP029351.1_2801	NZ_CP029351.1_2799,NZ_CP029351.1_2800,NZ_CP029351.1_2801	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP029351.1.fasta	NZ_CP029351.1_RM_Type_IIG_7	RM	RM_Type_IIG	Defense	NZ_CP029351.1_3028	NZ_CP029351.1_3028	NZ_CP029351.1_3028	1	RM_Type_IIG__Type_IIG
NZ_CP029351.1.fasta	NZ_CP029351.1_PD-Lambda-2_2	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP029351.1_3160	NZ_CP029351.1_3162	NZ_CP029351.1_3160,NZ_CP029351.1_3161,NZ_CP029351.1_3162	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP029351.1.fasta	NZ_CP029351.1_DRT_2_1	DRT	DRT_2	Defense	NZ_CP029351.1_3221	NZ_CP029351.1_3221	NZ_CP029351.1_3221	1	DRT_2__drt2
NZ_CP029351.1.fasta	NZ_CP029351.1_RM_Type_IIG_8	RM	RM_Type_IIG	Defense	NZ_CP029351.1_3225	NZ_CP029351.1_3225	NZ_CP029351.1_3225	1	RM_Type_IIG__Type_IIG
NZ_CP029351.1.fasta	NZ_CP029351.1_Gao_Qat_3	Gao_Qat	Gao_Qat	Defense	NZ_CP029351.1_3226	NZ_CP029351.1_3229	NZ_CP029351.1_3226,NZ_CP029351.1_3227,NZ_CP029351.1_3228,NZ_CP029351.1_3229	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP104651.1.fasta	NZ_CP104651.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP104651.1_581	NZ_CP104651.1_586	NZ_CP104651.1_581,NZ_CP104651.1_583,NZ_CP104651.1_586	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP104651.1.fasta	NZ_CP104651.1_Olokun_2	Olokun	Olokun	Defense	NZ_CP104651.1_2287	NZ_CP104651.1_2288	NZ_CP104651.1_2287,NZ_CP104651.1_2288	2	Olokun__OloA,Olokun__OloB
NZ_CP104651.1.fasta	NZ_CP104651.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP104651.1_2589	NZ_CP104651.1_2590	NZ_CP104651.1_2589,NZ_CP104651.1_2590	2	Gabija__GajA,Gabija__GajB_2
NZ_CP104651.1.fasta	NZ_CP104651.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP104651.1_2591	NZ_CP104651.1_2594	NZ_CP104651.1_2591,NZ_CP104651.1_2593,NZ_CP104651.1_2594	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031991.1.fasta	NZ_CP031991.1_RM_Type_IIG_13	RM	RM_Type_IIG	Defense	NZ_CP031991.1_215	NZ_CP031991.1_215	NZ_CP031991.1_215	1	RM_Type_IIG__Type_IIG
NZ_CP031991.1.fasta	NZ_CP031991.1_RM_Type_I_10	RM	RM_Type_I	Defense	NZ_CP031991.1_946	NZ_CP031991.1_951	NZ_CP031991.1_946,NZ_CP031991.1_947,NZ_CP031991.1_951	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031991.1.fasta	NZ_CP031991.1_AbiJ_1	AbiJ	AbiJ	Defense	NZ_CP031991.1_2777	NZ_CP031991.1_2777	NZ_CP031991.1_2777	1	AbiJ__AbiJ
NZ_CP031991.1.fasta	NZ_CP031991.1_RM_Type_I_11	RM	RM_Type_I	Defense	NZ_CP031991.1_2780	NZ_CP031991.1_2784	NZ_CP031991.1_2780,NZ_CP031991.1_2783,NZ_CP031991.1_2784	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031991.1.fasta	NZ_CP031991.1_RM_Type_I_12	RM	RM_Type_I	Defense	NZ_CP031991.1_2817	NZ_CP031991.1_2819	NZ_CP031991.1_2817,NZ_CP031991.1_2818,NZ_CP031991.1_2819	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031991.1.fasta	NZ_CP031991.1_JukAB_4	JukAB	JukAB	Defense	NZ_CP031991.1_2834	NZ_CP031991.1_2835	NZ_CP031991.1_2834,NZ_CP031991.1_2835	2	JukAB__JukA,JukAB__JukB
